Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-04-09,S002,P0003,Toys,East,181.0,24,136,26.74,77.55,20,Cloudy,1,80.97,Autumn
2023-06-25,S001,P0020,Groceries,East,62.0,1,31,-6.33,20.04,20,Rainy,1,15.66,Spring
2022-01-13,S003,P0007,Toys,North,299.0,63,141,76.05,28.86,15,Rainy,0,25.62,Winter
2022-01-13,S004,P0013,Toys,North,337.0,166,180,167.75,52.7,0,Sunny,0,56.52,Winter
2023-10-24,S005,P0005,Toys,North,448.0,281,46,290.44,92.4,0,Sunny,0,94.84,Summer
2022-05-31,S005,P0002,Furniture,East,57.0,33,66,40.69,72.17,10,Cloudy,0,76.9,Spring
2022-03-07,S004,P0019,Groceries,South,485.0,166,33,182.53,96.91,15,Sunny,0,95.55,Autumn
2023-01-03,S001,P0004,Furniture,North,203.0,168,155,187.29,72.77,0,Sunny,0,68.14,Summer
2023-07-28,S001,P0002,Clothing,South,-59.0,93,130,111.1,42.13,0,Cloudy,0,41.8,Autumn
2022-04-02,S005,P0010,Groceries,South,224.0,6,190,-0.65,19.61,10,Rainy,1,15.66,Autumn
2022-03-12,S003,P0001,Clothing,South,443.0,249,150,247.87,31.22,5,Rainy,0,35.29,Autumn
2023-03-26,S005,P0002,Furniture,North,406.0,220,83,212.0,99.99,20,Rainy,0,97.16,Spring
2023-01-01,S001,P0016,Groceries,West,452.0,262,79,253.67,14.73,10,Snowy,0,19.03,Autumn
2022-08-22,S002,P0001,Clothing,West,402.0,340,141,331.87,77.38,15,Sunny,0,81.49,Spring
2023-01-26,S003,P0014,Toys,North,270.0,143,119,137.61,25.66,20,Snowy,0,25.37,Autumn
2023-07-15,S005,P0001,Clothing,North,393.0,96,181,89.69,31.48,10,Cloudy,0,35.57,Summer
2022-07-24,S003,P0005,Clothing,West,483.0,208,21,200.24,45.3,5,Sunny,0,41.54,Summer
2022-09-30,S002,P0013,Furniture,North,302.0,263,95,257.98,64.85,20,Sunny,1,60.76,Spring
2022-05-12,S004,P0009,Toys,South,54.0,30,106,24.03,71.49,0,Cloudy,1,68.57,Summer
2022-11-18,S002,P0010,Electronics,East,116.0,57,98,48.24,42.0,5,Rainy,1,42.07,Autumn
2022-06-10,S004,P0013,Furniture,North,344.0,131,162,128.91,96.69,20,Snowy,1,93.73,Autumn
2022-11-05,S003,P0010,Toys,East,162.0,91,61,110.76,84.94,0,Sunny,0,86.27,Summer
2023-09-06,S003,P0012,Toys,West,299.0,254,198,260.18,42.09,5,Snowy,1,44.69,Spring
2023-11-13,S002,P0012,Toys,South,54.0,45,46,63.06,20.91,0,Snowy,0,17.51,Spring
2023-12-10,S005,P0006,Toys,North,149.0,52,53,68.54,41.31,15,Rainy,1,40.15,Summer
2022-07-24,S001,P0016,Groceries,West,271.0,18,25,34.57,41.27,0,Snowy,1,40.94,Summer
2023-12-21,S001,P0007,Electronics,North,-43.0,135,154,149.37,25.8,20,Rainy,0,22.53,Summer
2022-04-17,S004,P0001,Toys,South,368.0,346,159,349.89,51.57,5,Snowy,1,50.1,Autumn
2022-01-30,S005,P0001,Electronics,West,111.0,86,110,99.08,47.02,10,Snowy,0,50.67,Autumn
2022-02-07,S001,P0012,Furniture,South,424.0,196,145,186.59,93.65,20,Snowy,1,94.63,Autumn
2022-10-08,S003,P0010,Clothing,South,376.0,139,177,138.45,59.4,20,Rainy,1,56.03,Spring
2023-11-02,S004,P0013,Groceries,South,103.0,10,88,9.83,25.15,0,Rainy,0,23.11,Summer
2023-09-07,S003,P0020,Toys,East,108.0,60,175,64.56,42.8,0,Rainy,1,37.82,Autumn
2022-03-05,S002,P0010,Electronics,South,201.0,78,30,89.62,10.87,15,Rainy,0,6.55,Summer
2023-04-01,S003,P0010,Furniture,West,77.0,77,26,84.8,71.61,5,Sunny,1,69.99,Autumn
2022-06-27,S001,P0004,Electronics,West,386.0,73,103,74.48,90.84,20,Snowy,0,94.58,Spring
2023-03-14,S001,P0018,Furniture,South,182.0,123,193,125.2,59.94,15,Sunny,0,58.14,Winter
2023-01-31,S004,P0003,Groceries,South,397.0,216,47,225.7,34.74,5,Rainy,0,34.02,Spring
2022-12-07,S005,P0009,Clothing,South,109.0,55,55,61.68,58.14,5,Rainy,1,58.57,Summer
2023-01-01,S005,P0006,Groceries,North,64.0,63,162,68.26,33.61,15,Rainy,1,36.77,Summer
2022-06-10,S002,P0009,Furniture,West,95.0,77,36,86.36,45.51,0,Cloudy,1,45.3,Autumn
2023-08-30,S004,P0018,Groceries,East,270.0,162,65,174.78,13.81,10,Sunny,1,11.03,Winter
2023-10-24,S005,P0010,Electronics,North,216.0,83,155,88.09,53.48,0,Snowy,1,53.85,Autumn
2022-02-21,S004,P0010,Groceries,South,327.0,120,87,128.37,50.51,10,Sunny,1,48.13,Winter
2022-12-15,S004,P0002,Toys,South,284.0,65,45,82.03,,10,Snowy,0,82.27,Autumn
2023-06-13,S001,P0009,Furniture,West,186.0,186,71,193.26,94.03,0,Rainy,1,90.15,Autumn
2022-09-15,S001,P0019,Groceries,West,286.0,209,193,218.39,33.33,0,Snowy,0,35.1,Summer
2023-04-06,S002,P0001,Electronics,East,320.0,311,115,312.67,61.29,5,,0,63.0,Autumn
2023-10-12,S003,P0014,Electronics,South,214.0,11,199,16.44,11.43,15,Snowy,1,8.13,Autumn
2022-01-02,S001,P0015,Electronics,East,,198,67,203.23,28.06,20,Cloudy,1,30.29,Winter
2023-04-11,S004,P0001,Groceries,South,236.0,173,178,176.76,59.21,20,Cloudy,0,54.59,Summer
2023-08-30,S003,P0018,Clothing,East,191.0,159,193,149.2,37.74,10,Snowy,0,34.65,Winter
2023-12-29,S001,P0002,Electronics,South,126.0,81,127,100.3,99.95,0,Cloudy,0,98.08,Autumn
2022-01-01,S002,P0016,Toys,South,242.0,63,85,58.07,45.65,20,Rainy,1,42.17,Spring
2022-03-16,S005,P0007,Toys,South,216.0,184,165,182.04,77.87,20,Cloudy,0,74.7,Summer
2022-11-06,S004,P0008,Furniture,North,392.0,301,112,295.31,75.15,5,Cloudy,0,78.03,Summer
2023-12-30,S003,P0003,Clothing,East,393.0,265,50,283.5,59.93,20,Cloudy,1,58.72,Winter
2023-07-05,S004,P0007,Groceries,South,351.0,67,122,72.09,13.69,5,Rainy,0,9.1,Autumn
2022-09-12,S005,P0005,Furniture,West,415.0,95,193,103.42,57.62,10,Rainy,1,53.16,Autumn
2023-08-05,S004,P0006,Groceries,South,336.0,259,172,259.78,22.74,5,Rainy,0,17.97,Spring
2023-02-14,S003,P0001,Furniture,East,93.0,11,161,14.27,91.03,10,Sunny,1,93.79,Spring
2023-07-19,S003,P0006,Toys,North,419.0,80,163,89.01,65.94,10,Cloudy,1,66.14,Spring
2023-03-13,S001,P0008,Furniture,North,188.0,91,101,84.93,84.63,15,Rainy,1,87.61,Spring
2022-05-01,S002,P0019,Clothing,North,422.0,41,31,45.05,67.76,20,Cloudy,0,69.86,Summer
2023-02-06,S005,P0017,Clothing,North,106.0,84,57,94.76,99.95,0,Snowy,0,100.06,Autumn
2023-02-15,S004,P0008,Furniture,South,328.0,134,62,132.94,21.57,5,Snowy,0,19.71,Spring
2023-06-21,S003,P0017,Clothing,West,493.0,256,21,262.91,13.39,15,Sunny,0,9.79,Spring
2022-08-26,S002,P0016,,West,349.0,268,144,270.98,77.36,15,Sunny,1,74.47,Summer
2022-01-19,S002,P0005,Furniture,East,113.0,97,151,91.57,98.17,20,Sunny,0,102.0,Autumn
2023-04-01,S002,P0002,Electronics,South,155.0,112,101,109.99,41.09,20,Rainy,1,44.77,Spring
2023-04-19,S002,P0012,Groceries,West,238.0,72,42,79.87,45.31,10,Cloudy,0,44.23,Summer
2022-12-30,S003,P0020,Furniture,East,357.0,93,30,104.79,55.89,0,Snowy,0,54.57,Winter
2023-02-19,S004,P0016,Furniture,West,325.0,305,159,308.87,61.26,10,Snowy,1,57.41,Winter
2023-11-09,S005,P0016,Electronics,East,394.0,229,157,238.88,64.29,5,Cloudy,0,60.08,Autumn
2023-10-09,S004,P0002,Furniture,East,98.0,18,172,35.92,91.61,5,Snowy,1,87.18,Summer
2023-11-12,S004,P0002,Toys,East,100.0,35,152,46.29,,0,Snowy,1,42.05,Winter
2022-01-13,S004,P0019,Furniture,South,283.0,114,21,132.77,98.23,20,Rainy,1,93.38,Winter
2023-06-26,S004,P0004,Clothing,South,447.0,317,67,315.06,84.67,0,Snowy,1,81.82,Winter
2023-09-21,S003,P0014,Furniture,South,486.0,309,44,321.76,38.96,0,Rainy,0,34.05,Spring
2023-09-20,S002,P0018,Clothing,North,255.0,190,20,180.13,32.69,10,Cloudy,0,31.17,Spring
2022-08-08,S005,P0016,Groceries,East,233.0,13,161,22.26,64.21,20,Rainy,0,67.3,Spring
2022-12-01,S002,P0014,Furniture,South,479.0,8,38,22.06,54.25,20,Rainy,0,57.55,Winter
2022-11-21,S003,P0020,Electronics,South,352.0,23,52,33.12,12.28,10,Rainy,1,12.34,Autumn
2022-03-14,S003,P0016,Electronics,North,111.0,28,59,46.65,51.53,0,Rainy,0,52.25,Summer
2023-02-18,S003,P0019,Groceries,West,447.0,259,175,252.8,77.35,15,Snowy,1,73.21,Summer
2022-03-21,S004,P0020,Furniture,South,405.0,180,160,192.08,87.06,0,Cloudy,1,89.61,Autumn
2022-07-05,S004,P0004,Toys,North,98.0,54,37,50.05,34.72,0,Rainy,1,35.87,Winter
2022-11-23,S002,P0004,Furniture,North,93.0,21,84,28.61,73.38,20,Snowy,0,68.65,Autumn
2023-12-04,S003,P0018,Electronics,North,414.0,120,41,116.74,89.22,5,Cloudy,0,90.15,Autumn
2023-12-06,S004,P0009,Clothing,North,444.0,441,199,441.32,42.85,5,Snowy,1,39.65,Spring
2023-09-16,S001,P0001,Electronics,East,499.0,122,153,128.02,29.46,10,Rainy,1,27.74,Autumn
2022-06-05,S001,P0010,Clothing,North,205.0,180,123,172.81,65.52,15,Rainy,1,64.0,Spring
2022-05-15,S001,P0005,Electronics,East,382.0,240,135,258.81,89.19,10,Cloudy,0,85.98,Spring
2023-12-02,S004,P0014,Furniture,South,216.0,142,171,153.58,95.35,10,Rainy,0,94.99,Winter
2023-11-20,S003,P0017,Furniture,West,395.0,211,174,218.2,82.44,0,Snowy,0,82.17,Summer
2022-01-18,S002,P0012,Furniture,West,387.0,160,71,168.44,25.35,10,Snowy,1,26.92,Summer
2023-08-22,S005,P0002,Furniture,West,115.0,18,166,20.42,17.87,10,Rainy,0,19.17,Winter
2022-07-07,S003,P0011,Groceries,North,,297,53,302.21,63.45,20,Rainy,0,61.64,Summer
2022-03-11,S003,P0007,Electronics,East,218.0,121,198,125.12,50.08,5,Snowy,0,51.5,Winter
2023-06-29,S004,P0006,Clothing,North,193.0,179,190,182.78,,5,Snowy,1,76.01,Summer
2023-06-19,S002,P0011,Furniture,East,250.0,44,107,43.16,38.77,10,Sunny,0,36.8,Winter
2022-02-15,S004,P0009,Furniture,West,439.0,195,58,208.46,47.53,5,Sunny,0,43.81,Summer
2023-07-01,S005,P0008,Electronics,North,102.0,1,176,20.87,72.01,0,,1,70.05,Summer
2022-02-10,S004,P0007,Clothing,West,85.0,2,40,-1.07,10.83,20,Cloudy,1,8.75,Spring
2022-07-11,S003,P0014,Clothing,North,383.0,282,81,281.44,82.45,20,Snowy,0,84.13,Spring
2022-12-17,S005,P0007,Clothing,East,64.0,28,165,31.91,21.77,20,Sunny,1,26.17,Autumn
17/06/2022,S005,P0001,Electronics,West,210.0,43,135,51.27,91.13,10,Rainy,1,93.8,Summer
2022-01-24,S003,P0020,Clothing,South,53.0,6,183,5.81,69.91,10,Rainy,0,71.03,Summer
2022-09-22,S001,P0007,Electronics,East,102.0,12,90,3.04,80.9,10,Sunny,0,85.9,Autumn
2023-10-18,S004,P0008,,East,187.0,23,68,28.19,35.91,0,Snowy,0,40.22,Summer
2022-10-11,S002,P0003,Electronics,West,377.0,188,147,203.59,87.45,15,Snowy,1,92.02,Autumn
2022-03-31,S005,P0020,Furniture,South,273.0,48,152,52.61,99.99,15,Sunny,0,101.82,Spring
2022-10-25,S001,P0013,Toys,South,494.0,331,57,350.9,79.53,0,Snowy,0,77.47,Spring
2023-02-01,S001,P0009,Toys,North,51.0,17,78,22.87,85.69,20,Cloudy,0,85.12,Spring
2023-05-01,S005,P0006,Electronics,South,399.0,129,77,122.2,92.21,5,Rainy,0,88.81,Summer
2022-09-09,S003,P0003,Electronics,South,428.0,203,193,218.96,33.01,5,Snowy,0,32.27,Summer
2022-11-16,S002,P0005,Toys,West,293.0,293,65,305.23,53.07,0,Snowy,0,57.29,Winter
2022-04-15,S003,P0006,Electronics,East,439.0,422,27,430.61,89.94,20,Rainy,1,90.98,Autumn
2023-03-19,S004,P0020,Furniture,West,235.0,42,68,41.84,45.12,10,Sunny,1,43.34,Autumn
2023-12-25,S004,P0008,Clothing,East  ,384.0,110,137,100.26,38.59,10,Cloudy,0,38.93,Winter
2022-06-22,S003,P0013,Electronics,East,326.0,260,66,253.67,90.12,10,Rainy,0,86.88,Autumn
2023-05-09,S001,P0003,Toys,South,399.0,284,96,293.8,43.27,20,Snowy,0,46.71,Autumn
2023-09-05,S005,P0006,Groceries,West,160.0,146,115,148.68,78.83,5,Snowy,0,78.71,Summer
2023-03-05,S001,P0011,Clothing,East,495.0,99,41,102.68,13.65,10,Cloudy,1,10.32,Summer
2023-11-21,S004,P0020,Clothing,South,124.0,31,114,32.58,12.07,15,Snowy,1,12.03,Winter
2023-02-17,S005,P0014,Electronics,North,133.0,115,121,109.54,70.72,10,Snowy,0,68.7,Summer
2022-02-23,S003,P0020,Groceries,North,83.0,40,140,41.01,66.1,10,Cloudy,0,65.4,Summer
2023-07-05,S004,P0019,Groceries,West,129.0,20,25,11.63,12.09,0,Sunny,1,8.56,Winter
2023-03-29,S001,P0009,Furniture,North,152.0,33,73,33.83,24.5,0,Cloudy,1,25.06,Spring
2023-01-08,S001,P0018,Electronics,South,280.0,132,116,128.28,38.84,0,Rainy,1,43.47,Winter
2022-07-06,S002,P0004,,West,186.0,167,190,164.29,61.01,10,Cloudy,0,60.46,Winter
2023-12-08,S002,P0018,Furniture,South,231.0,179,37,170.21,80.7,5,Sunny,0,82.05,Spring
2023-10-21,S002,P0008,Clothing,North,319.0,234,64,227.05,20.68,0,Snowy,0,18.22,Spring
2023-12-12,S002,P0003,Groceries,East,479.0,441,134,438.27,51.48,15,Snowy,0,49.21,Summer
2023-01-25,S003,P0008,Groceries,North,362.0,349,121,351.07,44.36,10,Snowy,1,40.8,Winter
2022-07-11,S001,P0008,Clothing,North,75.0,55,26,49.03,27.12,10,Snowy,0,22.88,Summer
2023-01-04,S004,P0007,Furniture,South,417.0,229,173,227.79,23.25,20,Sunny,1,25.07,Spring
2023-04-04,S003,P0007,Furniture,South,202.0,64,194,71.1,19.66,10,Cloudy,0,22.82,Summer
2023-09-14,S004,P0008,Toys,East,285.0,253,139,259.8,27.41,20,Sunny,1,24.96,Summer
2022-09-19,S003,P0014,Furniture,West,303.0,104,108,112.91,39.86,5,Rainy,1,36.11,Summer
2022-05-02,S005,P0005,Electronics,North,423.0,120,162,120.96,55.28,10,Rainy,1,56.78,Autumn
2023-05-27,S002,P0007,Toys,East,328.0,186,71,205.62,67.45,15,Sunny,1,69.13,Summer
2022-10-02,S001,P0004,Groceries,East,442.0,83,164,85.18,43.87,5,Rainy,0,41.11,Spring
2022-11-19,S001,P0001,Clothing,West,497.0,10360,85,162.29,0.0,5,Snowy,1,16.43,Spring
2023-07-08,S004,P0020,,South,113.0,5,172,16.5,83.66,20,Cloudy,1,80.78,Spring
2023-12-11,S001,P0016,Toys,South,101.0,58,171,55.13,71.59,20,Cloudy,0,74.88,Spring
2022-01-23,S005,P0020,Toys,North,104.0,92,116,96.78,11.87,0,Rainy,0,8.5,Winter
2023-06-07,S003,P0008,Toys,West,284.0,28,77,19.17,51.86,10,Snowy,0,47.96,Autumn
2022-12-15,S001,P0003,Clothing,East,487.0,312,67,309.45,77.11,0,Rainy,1,77.72,Autumn
2022-07-26,S003,P0013,Clothing,West,441.0,6345,173,59.87,30.47,0,Sunny,1,31.63,Winter
2023-02-04,S002,P0010,Furniture,North,411.0,170,137,184.99,68.2,15,Sunny,1,69.24,Spring
2023-01-14,S002,P0016,Electronics,East,353.0,50,130,63.74,31.92,20,Snowy,0,35.49,Winter
2022-03-06,S004,P0020,Clothing,South,154.0,67,39,81.09,22.08,0,Sunny,0,24.22,Winter
2023-05-04,S003,P0019,Groceries,East,133.0,82,107,84.77,52.49,15,Sunny,0,48.65,Autumn
2023-02-16,S002,P0015,Clothing,South,268.0,0,165,-9.26,89.14,5,Rainy,0,88.44,Autumn
2023-03-13,S001,P0013,Groceries,East,390.0,358,187,357.11,50.69,0,Cloudy,0,46.97,Spring
2023-11-19,S005,P0012,Clothing,East,377.0,188,58,194.56,59.07,0,Cloudy,1,57.1,Spring
2023-12-17,S001,P0020,Electronics,East,125.0,124,133,136.78,77.51,10,Snowy,1,73.32,Autumn
2022-04-09,S002,P0007,Groceries,West,177.0,123,162,118.03,20.39,5,Cloudy,1,20.04,Winter
2023-09-02,S001,P0016,Furniture,East,425.0,38,188,44.36,64.2,0,Snowy,1,63.28,Spring
2022-07-31,S002,P0008,Clothing,West,344.0,172,72,179.25,32.04,15,Sunny,1,31.61,Autumn
2023-01-26,S004,P0013,Toys,East,220.0,144,144,147.84,71.5,0,Sunny,0,67.83,Spring
2023-09-22,S005,P0007,Electronics,North,206.0,39,88,35.54,11.05,0,Cloudy,1,12.77,Winter
2022-06-07,S001,P0011,Furniture,North,319.0,0,83,14.92,83.36,15,Snowy,1,78.89,Spring
2022-06-01,S001,P0009,Toys,South,192.0,88,30,87.86,68.13,5,Snowy,1,70.91,Summer
2022-03-20,S001,P0009,Electronics,North,378.0,193,68,207.76,67.36,10,Sunny,1,71.02,Autumn
2022-05-11,S001,P0014,Clothing,East,329.0,74,118,76.16,67.96,20,Snowy,1,69.94,Autumn
2023-11-12,S004,P0017,Furniture,West,264.0,199,52,210.41,71.94,15,Cloudy,0,76.51,Autumn
2023-11-13,S003,P0008,Clothing,South,273.0,250,83,262.75,40.78,0,Rainy,1,36.34,Autumn
2023-11-03,S001,P0017,Toys,South,159.0,79,60,95.51,27.06,0,Snowy,1,29.15,Summer
2023-07-06,S002,P0011,Electronics,East,426.0,175,73,179.37,28.39,10,Cloudy,0,32.7,Spring
2022-07-06,S002,P0008,Clothing,North,94.0,79,139,71.69,97.39,5,Snowy,0,98.54,Summer
2023-06-06,S002,P0004,Clothing,West,370.0,302,185,298.93,25.49,15,,0,21.55,Autumn
2022-06-25,S002,P0001,Clothing,South,307.0,291,197,297.43,88.84,15,Cloudy,1,90.23,Autumn
2022-08-30,S003,P0016,Groceries,North,378.0,103,88,107.44,,15,Rainy,0,67.39,Summer
2022-01-21,S001,P0010,Electronics,North,74.0,74,39,88.43,68.57,15,Cloudy,1,65.56,Autumn
2023-07-29,S003,P0020,Electronics,West,229.0,85,80,93.84,97.11,5,Cloudy,1,101.25,Summer
2022-09-06,S002,P0006,Furniture,North,446.0,306,82,325.08,46.53,0,Cloudy,0,44.42,Spring
2022-05-22,S002,P0009,Clothing,West,396.0,327,79,342.11,14.23,15,Sunny,1,14.61,Autumn
2023-09-11,S005,P0011,Groceries,North,319.0,286,178,282.16,85.64,0,,1,83.74,Spring
2023-01-19,S002,P0020,Furniture,North,223.0,39,146,34.87,46.66,10,Sunny,1,50.47,Spring
2022-02-26,S001,P0011,Electronics,North,223.0,187,68,194.96,81.72,5,Rainy,1,79.0,Summer
2023-09-04,S005,P0001,Groceries,West,63.0,44,41,57.15,13.36,5,Sunny,0,17.39,Spring
2023-07-01,S005,P0009,Clothing,East,418.0,325,90,336.32,54.66,5,Cloudy,0,52.74,Winter
2023-11-20,S004,P0001,Clothing,North,,128,28,134.7,94.94,10,Rainy,1,98.96,Winter
2022-10-23,S001,P0007,Furniture,North,462.0,221,139,222.08,74.95,0,Snowy,1,74.72,Summer
2023-08-12,S003,P0006,Furniture,East,417.0,0,84,17.33,17.34,20,Rainy,1,18.38,Summer
2023-11-12,S002,P0019,Toys,North,140.0,8,94,-1.35,52.07,20,Snowy,1,56.66,Winter
2023-12-04,S005,P0009,Furniture,North,109.0,92,65,85.69,61.6,15,Sunny,1,62.25,Spring
2022-05-16,S003,P0003,Electronics,North,457.0,370,81,383.64,89.37,15,Snowy,0,89.44,Winter
2023-02-25,S001,P0016,Electronics,North,368.0,51,26,69.67,90.49,20,Snowy,0,86.83,Summer
2023-05-17,S002,P0017,Electronics,South,357.0,149,152,141.68,37.54,10,Snowy,1,37.41,Spring
2022-06-18,S002,P0003,Toys,North,124.0,64,116,63.78,37.7,5,Cloudy,1,42.37,Autumn
24/01/2023,S004,P0015,Groceries,East,347.0,55,56,65.33,11.49,20,Cloudy,1,9.7,Spring
2022-05-12,S001,P0011,Toys,East,203.0,180,139,175.54,99.65,15,Snowy,0,99.41,Winter
2023-05-29,S002,P0002,Clothing,North,122.0,27,114,24.36,52.8,20,Cloudy,1,54.88,Autumn
2022-05-22,S002,P0002,Clothing,South,495.0,72,77,65.47,88.49,0,Rainy,1,90.88,Summer
2023-06-30,S004,P0002,Furniture,West,198.0,176,77,191.42,27.81,15,Sunny,1,29.57,Spring
2023-03-12,S004,P0011,Groceries,East,476.0,356,180,371.13,22.82,20,Snowy,1,25.19,Spring
2022-03-25,S004,P0006,Electronics,West,213.0,22,126,37.49,47.28,15,Cloudy,1,49.69,Spring
2022-05-08,S003,P0011,Electronics,East,352.0,316,53,331.33,95.12,0,Sunny,0,99.7,Summer
2023-03-13,S002,P0017,Groceries,North,,195,186,186.13,58.68,20,Sunny,1,59.39,Spring
2023-11-15,S004,P0011,Toys,East,220.0,10,140,15.02,74.67,10,Cloudy,1,72.94,Summer
2023-06-14,S001,P0004,Toys,South,498.0,59,123,73.18,42.29,5,Rainy,0,39.08,Summer
2023-03-29,S005,P0014,Toys,South  ,224.0,37,154,47.57,98.72,15,Sunny,0,103.42,Winter
2023-03-15,S004,P0006,Electronics,East,119.0,118,108,137.26,57.08,10,Snowy,0,55.71,Summer
2023-12-06,S005,P0010,Groceries,East,164.0,16,129,34.1,,10,Snowy,1,24.4,Winter
2022-07-05,S003,P0005,Electronics,South,332.0,121,74,115.59,90.27,15,Snowy,1,90.13,Spring
2023-08-29,S003,P0008,Electronics,North,358.0,171,127,168.77,65.26,5,Sunny,0,69.09,Autumn
2022-10-10,S004,P0020,Toys,North,479.0,436,182,430.18,23.91,15,Snowy,0,20.15,Autumn
2022-07-23,S003,P0007,Toys,South,250.0,88,93,100.86,91.44,0,Cloudy,0,92.3,Summer
2023-11-05,S005,P0001,Clothing,East,345.0,112,175,125.03,34.88,20,Snowy,0,30.51,Autumn
2023-09-23,S002,P0007,Groceries,South,103.0,93,53,99.56,57.94,10,Cloudy,1,55.77,Autumn
2022-09-01,S005,P0002,Furniture,South,223.0,37,29,49.71,72.96,15,Sunny,0,71.02,Winter
2023-06-16,S003,P0011,Furniture,East,417.0,382,93,396.68,96.71,15,Snowy,1,100.34,Autumn
2022-11-21,S004,P0005,Clothing,North,233.0,33,93,40.4,17.6,5,Rainy,0,21.43,Autumn
2022-01-02,S002,P0009,Electronics,North,296.0,197,157,195.61,30.5,0,Sunny,0,28.86,Spring
2023-02-28,S003,P0008,Groceries,North,74.0,57,80,53.94,10.31,0,Sunny,0,14.0,Winter
2023-01-05,S004,P0011,Electronics,South,181.0,98,158,102.01,94.19,0,Cloudy,0,97.21,Winter
2023-10-19,S004,P0011,Toys,East,158.0,3,188,11.33,84.7,10,Snowy,1,84.26,Autumn
2023-04-03,S005,P0007,Furniture,West,428.0,24,193,17.54,63.26,15,Sunny,0,67.29,Spring
2023-03-24,S003,P0003,Groceries,South,51.0,2,188,12.85,11.5,5,Sunny,0,14.65,Summer
2022-04-03,S004,P0004,Electronics,East,486.0,120,34,113.25,49.17,0,Snowy,0,49.08,Winter
2023-05-03,S003,P0007,Toys,West,134.0,16,54,33.51,49.54,20,Cloudy,0,44.56,Winter
2022-11-21,S003,P0013,Furniture,East,66.0,52,28,60.79,85.28,15,Rainy,1,85.11,Summer
2023-02-23,S003,P0015,Electronics,North,463.0,53,190,72.31,96.14,20,Snowy,1,99.98,Autumn
2023-03-15,S001,P0008,Groceries,West,202.0,21,60,17.41,22.22,0,Cloudy,1,19.09,Autumn
2022-12-16,S004,P0006,Furniture,North,309.0,101,23,111.74,99.77,20,Snowy,0,104.08,Spring
2022-06-11,S001,P0014,Electronics,West,54.0,4,118,16.84,77.86,15,Rainy,0,74.16,Winter
2023-06-21,S002,P0008,Toys,West,409.0,0,179,-6.96,"10,24",0,Cloudy,1,9.92,Spring
2022-04-28,S005,P0010,Furniture,North,115.0,93,106,107.78,88.64,10,Cloudy,0,93.33,Spring
2022-05-05,S002,P0012,Electronics,West,298.0,241,60,235.91,39.71,5,Sunny,1,43.33,Spring
2022-05-22,S004,P0005,Clothing,East,253.0,89,136,105.36,"15,48",20,Snowy,1,19.79,Winter
2023-05-03,S003,P0018,Toys,South,201.0,48,106,51.52,15.08,5,Rainy,0,18.4,Winter
2022-06-22,S004,P0018,Clothing,South,123.0,44,103,45.57,99.98,20,Snowy,1,103.75,Winter
2022-05-09,S005,P0004,Furniture,West,78.0,20,181,34.59,86.37,5,Snowy,0,83.94,Autumn
2023-09-21,S005,P0007,Groceries,West,363.0,130,193,139.51,15.23,20,Cloudy,0,11.04,Winter
2023-08-25,S005,P0020,Toys,East,101.0,54,180,52.94,60.98,20,Snowy,1,62.44,Spring
2023-03-12,S005,P0005,Electronics,North,338.0,14,68,30.85,39.78,15,Snowy,0,36.45,Winter
2023-04-18,S002,P0014,Clothing,South,392.0,199,164,203.83,19.71,0,Rainy,0,22.89,Spring
2022-11-03,S003,P0007,Clothing,South,256.0,136,96,128.4,33.28,0,Sunny,0,28.57,Summer
2022-04-12,S002,P0013,Clothing,East,374.0,250,166,246.4,75.12,0,Rainy,0,79.6,Winter
2023-05-07,S001,P0002,Electronics,South,432.0,264,68,257.86,87.5,10,Rainy,1,85.18,Summer
2022-12-28,S005,P0014,Clothing,North,169.0,27,121,37.45,96.27,15,Snowy,0,97.62,Winter
2022-10-20,S002,P0019,Electronics,South,191.0,48,47,48.88,39.16,10,Snowy,0,39.36,Autumn
2023-06-05,S001,P0009,Toys,West,223.0,39,187,56.93,89.31,5,Rainy,1,87.21,Winter
2023-08-31,S001,P0016,Clothing,East,69.0,3,131,7.5,77.67,10,Sunny,1,76.98,Spring
2022-08-26,S002,P0020,Groceries,West,117.0,38,176,40.86,13.73,0,Cloudy,0,10.8,Autumn
2023-06-19,S005,P0010,Toys,West,328.0,36,51,37.64,21.52,15,Sunny,1,16.71,Autumn
2022-07-02,S005,P0006,Toys,South,248.0,15,105,24.58,65.14,10,Cloudy,1,60.24,Summer
2022-03-18,S005,P0001,Clothing,East,134.0,115,85,121.66,54.59,20,Snowy,0,54.97,Spring
2023-08-18,S003,P0004,Clothing,North,358.0,11,196,5.06,38.04,20,Snowy,0,35.38,Summer
2022-10-31,S005,P0011,Furniture,South,77.0,41,152,36.78,68.35,10,Rainy,1,69.64,Winter
2023-03-20,S005,P0002,Clothing,South,99.0,35,43,53.81,67.45,15,Snowy,0,63.88,Summer
2022-07-27,S001,P0014,Clothing,South,59.0,5,80,1.9,54.06,15,Cloudy,0,54.07,Winter
2023-03-14,S001,P0004,Clothing,West  ,134.0,88,151,99.03,95.1,5,Cloudy,1,94.93,Winter
